#Coor		Free	+/-		Prob		+/-
5.326417	21.612790	0.041212	0.000000	0.000000
5.356250	21.581433	0.039496	0.000000	0.000000
5.386083	21.520801	0.041854	0.000000	0.000000
5.415917	21.466620	0.044010	0.000000	0.000000
5.445750	21.435170	0.048871	0.000000	0.000000
5.475583	21.381676	0.048289	0.000000	0.000000
5.505417	21.328936	0.044955	0.000000	0.000000
5.535250	21.291970	0.045866	0.000000	0.000000
5.565083	21.254465	0.045549	0.000000	0.000000
5.594917	21.189882	0.046626	0.000000	0.000000
5.624750	21.141602	0.047925	0.000000	0.000000
5.654583	21.123558	0.046591	0.000000	0.000000
5.684417	21.062088	0.046176	0.000000	0.000000
5.714250	21.004276	0.045981	0.000000	0.000000
5.744083	20.990602	0.043698	0.000000	0.000000
5.773917	20.938879	0.046085	0.000000	0.000000
5.803750	20.875820	0.041733	0.000000	0.000000
5.833583	20.845424	0.041926	0.000000	0.000000
5.863417	20.809581	0.036774	0.000000	0.000000
5.893250	20.754479	0.036473	0.000000	0.000000
5.923083	20.719636	0.035740	0.000000	0.000000
5.952917	20.685558	0.035063	0.000000	0.000000
5.982750	20.638961	0.033459	0.000000	0.000000
6.012583	20.587148	0.034773	0.000000	0.000000
6.042417	20.563160	0.033392	0.000000	0.000000
6.072250	20.516078	0.032827	0.000000	0.000000
6.102083	20.462877	0.033245	0.000000	0.000000
6.131917	20.436605	0.033037	0.000000	0.000000
6.161750	20.397496	0.029541	0.000000	0.000000
6.191583	20.335729	0.032177	0.000000	0.000000
6.221417	20.296547	0.031455	0.000000	0.000000
6.251250	20.262587	0.033204	0.000000	0.000000
6.281083	20.218148	0.035402	0.000000	0.000000
6.310917	20.162292	0.036548	0.000000	0.000000
6.340750	20.133247	0.035517	0.000000	0.000000
6.370583	20.091474	0.038003	0.000000	0.000000
6.400417	20.034273	0.038635	0.000000	0.000000
6.430250	20.010211	0.035601	0.000000	0.000000
6.460083	19.973929	0.038044	0.000000	0.000000
6.489917	19.920004	0.040145	0.000000	0.000000
6.519750	19.883555	0.041331	0.000000	0.000000
6.549583	19.865330	0.038852	0.000000	0.000000
6.579417	19.814261	0.043995	0.000000	0.000000
6.609250	19.768557	0.045896	0.000000	0.000000
6.639083	19.753910	0.046009	0.000000	0.000000
6.668917	19.733833	0.046885	0.000000	0.000000
6.698750	19.694806	0.047305	0.000000	0.000000
6.728583	19.675088	0.047287	0.000000	0.000000
6.758417	19.669068	0.044919	0.000000	0.000000
6.788250	19.627281	0.043003	0.000000	0.000000
6.818083	19.611474	0.047835	0.000000	0.000000
6.847917	19.611861	0.041090	0.000000	0.000000
6.877750	19.587961	0.047088	0.000000	0.000000
6.907583	19.562845	0.040800	0.000000	0.000000
6.937417	19.565654	0.040713	0.000000	0.000000
6.967250	19.560943	0.041768	0.000000	0.000000
6.997083	19.531328	0.042675	0.000000	0.000000
7.026917	19.535178	0.042900	0.000000	0.000000
7.056750	19.534375	0.045997	0.000000	0.000000
7.086583	19.502325	0.039869	0.000000	0.000000
7.116417	19.499578	0.043771	0.000000	0.000000
7.146250	19.506839	0.043136	0.000000	0.000000
7.176083	19.479192	0.039229	0.000000	0.000000
7.205917	19.457965	0.042590	0.000000	0.000000
7.235750	19.465908	0.039622	0.000000	0.000000
7.265583	19.452066	0.039256	0.000000	0.000000
7.295417	19.414030	0.041268	0.000000	0.000000
7.325250	19.412513	0.039077	0.000000	0.000000
7.355083	19.395603	0.039843	0.000000	0.000000
7.384917	19.361810	0.039190	0.000000	0.000000
7.414750	19.337517	0.039014	0.000000	0.000000
7.444583	19.323645	0.039769	0.000000	0.000000
7.474417	19.279991	0.040210	0.000000	0.000000
7.504250	19.241457	0.039949	0.000000	0.000000
7.534083	19.225639	0.042694	0.000000	0.000000
7.563917	19.199007	0.044087	0.000000	0.000000
7.593750	19.150492	0.041156	0.000000	0.000000
7.623583	19.120426	0.046094	0.000000	0.000000
7.653417	19.103134	0.043258	0.000000	0.000000
7.683250	19.052022	0.043400	0.000000	0.000000
7.713083	19.013243	0.045054	0.000000	0.000000
7.742917	18.988694	0.045768	0.000000	0.000000
7.772750	18.951965	0.044433	0.000000	0.000000
7.802583	18.897658	0.047315	0.000000	0.000000
7.832417	18.860204	0.049831	0.000000	0.000000
7.862250	18.836420	0.050682	0.000000	0.000000
7.892083	18.786715	0.050590	0.000000	0.000000
7.921917	18.751553	0.052195	0.000000	0.000000
7.951750	18.740919	0.051401	0.000000	0.000000
7.981583	18.697153	0.051216	0.000000	0.000000
8.011417	18.657732	0.054083	0.000000	0.000000
8.041250	18.636358	0.054309	0.000000	0.000000
8.071083	18.606019	0.055859	0.000000	0.000000
8.100917	18.563764	0.057012	0.000000	0.000000
8.130750	18.551407	0.060952	0.000000	0.000000
8.160583	18.523309	0.060138	0.000000	0.000000
8.190417	18.470283	0.060651	0.000000	0.000000
8.220250	18.445902	0.058499	0.000000	0.000000
8.250083	18.421985	0.058639	0.000000	0.000000
8.279917	18.383323	0.061213	0.000000	0.000000
8.309750	18.345726	0.059250	0.000000	0.000000
8.339583	18.341092	0.061519	0.000000	0.000000
8.369417	18.298421	0.065278	0.000000	0.000000
8.399250	18.250709	0.060315	0.000000	0.000000
8.429083	18.238750	0.062802	0.000000	0.000000
8.458917	18.223310	0.059026	0.000000	0.000000
8.488750	18.180759	0.058949	0.000000	0.000000
8.518583	18.149939	0.059182	0.000000	0.000000
8.548417	18.142939	0.061823	0.000000	0.000000
8.578250	18.107599	0.059638	0.000000	0.000000
8.608083	18.083282	0.062127	0.000000	0.000000
8.637917	18.070773	0.060374	0.000000	0.000000
8.667750	18.043361	0.060814	0.000000	0.000000
8.697583	18.009745	0.059685	0.000000	0.000000
8.727417	18.006655	0.059259	0.000000	0.000000
8.757250	17.995750	0.062434	0.000000	0.000000
8.787083	17.973506	0.060694	0.000000	0.000000
8.816917	17.952632	0.060291	0.000000	0.000000
8.846750	17.945620	0.061687	0.000000	0.000000
8.876583	17.925812	0.057857	0.000000	0.000000
8.906417	17.897442	0.064079	0.000000	0.000000
8.936250	17.901651	0.065508	0.000000	0.000000
8.966083	17.880118	0.065990	0.000000	0.000000
8.995917	17.847032	0.066284	0.000000	0.000000
9.025750	17.844018	0.066544	0.000000	0.000000
9.055583	17.830843	0.065960	0.000000	0.000000
9.085417	17.805513	0.067196	0.000000	0.000000
9.115250	17.794923	0.068787	0.000000	0.000000
9.145083	17.797749	0.069312	0.000000	0.000000
9.174917	17.777635	0.068091	0.000000	0.000000
9.204750	17.757632	0.067534	0.000000	0.000000
9.234583	17.752520	0.060448	0.000000	0.000000
9.264417	17.752928	0.068456	0.000000	0.000000
9.294250	17.721932	0.062715	0.000000	0.000000
9.324083	17.711284	0.067703	0.000000	0.000000
9.353917	17.710525	0.068832	0.000000	0.000000
9.383750	17.684431	0.065045	0.000000	0.000000
9.413583	17.666676	0.068559	0.000000	0.000000
9.443417	17.674053	0.069705	0.000000	0.000000
9.473250	17.649169	0.068940	0.000000	0.000000
9.503083	17.629405	0.067390	0.000000	0.000000
9.532917	17.632305	0.068049	0.000000	0.000000
9.562750	17.621495	0.067285	0.000000	0.000000
9.592583	17.591323	0.065495	0.000000	0.000000
9.622417	17.581294	0.066763	0.000000	0.000000
9.652250	17.593756	0.065435	0.000000	0.000000
9.682083	17.566806	0.060985	0.000000	0.000000
9.711917	17.544298	0.064711	0.000000	0.000000
9.741750	17.558422	0.061752	0.000000	0.000000
9.771583	17.530398	0.058291	0.000000	0.000000
9.801417	17.502972	0.061998	0.000000	0.000000
9.831250	17.508836	0.060799	0.000000	0.000000
9.861083	17.493248	0.060802	0.000000	0.000000
9.890917	17.460464	0.064682	0.000000	0.000000
9.920750	17.455029	0.059130	0.000000	0.000000
9.950583	17.447180	0.062575	0.000000	0.000000
9.980417	17.416509	0.059638	0.000000	0.000000
10.010250	17.402152	0.063555	0.000000	0.000000
10.040083	17.408816	0.062848	0.000000	0.000000
10.069917	17.385987	0.065423	0.000000	0.000000
10.099750	17.361047	0.065652	0.000000	0.000000
10.129583	17.354493	0.060280	0.000000	0.000000
10.159417	17.353097	0.062887	0.000000	0.000000
10.189250	17.331918	0.065088	0.000000	0.000000
10.219083	17.315840	0.063385	0.000000	0.000000
10.248917	17.321675	0.064043	0.000000	0.000000
10.278750	17.284785	0.063797	0.000000	0.000000
10.308583	17.267256	0.062960	0.000000	0.000000
10.338417	17.261189	0.062532	0.000000	0.000000
10.368250	17.245069	0.061775	0.000000	0.000000
10.398083	17.223065	0.064541	0.000000	0.000000
10.427917	17.219889	0.070553	0.000000	0.000000
10.457750	17.215312	0.075104	0.000000	0.000000
10.487583	17.173182	0.075739	0.000000	0.000000
10.517417	17.173402	0.077648	0.000000	0.000000
10.547250	17.155083	0.075595	0.000000	0.000000
10.577083	17.140776	0.077234	0.000000	0.000000
10.606917	17.111257	0.076252	0.000000	0.000000
10.636750	17.116812	0.071459	0.000000	0.000000
10.666583	17.099464	0.069201	0.000000	0.000000
10.696417	17.063999	0.071934	0.000000	0.000000
10.726250	17.056953	0.070098	0.000000	0.000000
10.756083	17.050823	0.067703	0.000000	0.000000
10.785917	17.030621	0.070187	0.000000	0.000000
10.815750	17.048377	0.068870	0.000000	0.000000
10.845583	17.095543	0.067537	0.000000	0.000000
10.875417	17.149837	0.070121	0.000000	0.000000
10.905250	17.250526	0.072017	0.000000	0.000000
10.935083	17.355283	0.072598	0.000000	0.000000
#Window		Free	+/-	
#0	0.000000	0.000000
#1	-0.785505	0.004223
#2	0.163630	0.007700
#3	2.602760	0.006632
#4	6.294243	0.007160
#5	11.044520	0.006916
#6	16.351754	0.015968
#7	22.120383	0.017392
#8	27.989809	0.026603
#9	33.991885	0.035774
#10	39.875260	0.039653
#11	45.505497	0.046958
#12	50.902438	0.055509
#13	56.123462	0.061212
#14	61.041171	0.063490
#15	65.393719	0.069992
#16	67.750562	0.072289
#17	66.005466	0.075259
#18	63.277001	0.079472
#19	60.276150	0.073229
#20	57.294367	0.073975
#21	54.237979	0.071945
#22	51.065272	0.070315
#23	48.011393	0.066735
#24	45.038700	0.062649
#25	42.061032	0.061682
#26	39.348041	0.063026
#27	36.712613	0.062860
#28	34.224305	0.061312
#29	32.040630	0.058938
#30	29.945638	0.055042
#31	28.163341	0.049578
#32	26.502790	0.048795
#33	25.022942	0.048280
#34	23.802134	0.048154
#35	22.611339	0.047868
#36	21.673631	0.050300
#37	20.821484	0.048262
#38	20.021207	0.048094
#39	19.474066	0.043951
#40	18.911786	0.041842
#41	18.429674	0.046604
#42	18.119275	0.048454
#43	17.783218	0.046154
#44	17.594200	0.042792
#45	17.517660	0.043284
#46	17.391268	0.044488
#47	17.450723	0.043763
#48	17.566816	0.040168
#49	17.639664	0.037186
#50	17.848327	0.031508
#51	18.062402	0.036723
#52	18.212914	0.038166
#53	18.501693	0.044810
#54	18.768709	0.043661
#55	18.944249	0.041860
#56	19.259353	0.043463
#57	19.675050	0.044083
#58	20.236955	0.043278
#59	20.942017	0.046340
#60	20.407266	0.046187
#61	20.501792	0.045901
#62	20.342617	0.045131
#63	20.205920	0.044237
#64	20.068351	0.043489
#65	19.912572	0.048046
#66	19.758427	0.048012
#67	19.606314	0.048335
#68	19.459615	0.046318
#69	19.313886	0.041319
#70	19.175453	0.037157
#71	19.036649	0.035068
#72	18.896338	0.033898
#73	18.750960	0.035993
#74	18.608111	0.038909
#75	18.472785	0.040666
#76	18.346102	0.044431
#77	18.239093	0.048654
#78	18.159221	0.048312
#79	18.097831	0.046765
#80	18.054548	0.044761
#81	18.020982	0.045625
#82	17.986528	0.044438
#83	17.944388	0.042673
#84	17.884440	0.041997
#85	17.799265	0.042379
#86	17.697536	0.044979
#87	17.587001	0.046722
#88	17.465623	0.048502
#89	17.337178	0.052371
#90	17.224558	0.054601
#91	17.118680	0.057931
#92	17.017424	0.062029
#93	16.910365	0.062387
#94	16.809768	0.064282
#95	16.714328	0.063068
#96	16.628096	0.062927
#97	16.551105	0.063142
#98	16.489074	0.063186
#99	16.434159	0.063647
#100	16.379469	0.067471
#101	16.325039	0.069323
#102	16.282257	0.070387
#103	16.242416	0.067975
#104	16.198683	0.069587
#105	16.155695	0.071036
#106	16.114494	0.069875
#107	16.075236	0.067368
#108	16.034709	0.064073
#109	15.986683	0.063775
#110	15.934678	0.063711
#111	15.888181	0.065633
#112	15.844683	0.065646
#113	15.800533	0.066234
#114	15.748003	0.066519
#115	15.701044	0.074869
#116	15.647681	0.078839
#117	15.595870	0.074940
#118	15.552190	0.072396
#119	15.624469	0.072060
#120	16.175051	0.074237
